Field Sample ID,Location ID,Date Sampled,Parameter Name,Report Result,Report Units,Lab Qualifier,Detected,Sample Matrix,Sample Purpose,Sample Type,Filtered,Leached,Start Depth,End Depth,Elevation
S950B3,S950,2/25/2009,Arsenic,15.5,mg/kg,,Y,SOIL,REG,SB,N,N,3,3.5,4.934390545
S950D2,S950,2/25/2009,Arsenic,4.57,mg/kg,,Y,SOIL,REG,SB,N,N,6.5,7,4.934390545
S951C2,S951,2/25/2009,Arsenic,2.59,mg/kg,,Y,SOIL,REG,SB,N,N,4.5,5,6.606811523
S951D3,S951,2/25/2009,Arsenic,5.59,mg/kg,,Y,SOIL,REG,SB,N,N,7,7.5,6.606811523
S952D3,S952,2/25/2009,Arsenic,5.96,mg/kg,,Y,SOIL,REG,SB,N,N,7,7.5,5.968248367
S952E3,S952,2/25/2009,Arsenic,4.59,mg/kg,,Y,SOIL,REG,SB,N,N,9,9.5,5.968248367
S953A3,S953,2/25/2009,Arsenic,8.59,mg/kg,,Y,SOIL,REG,SB,N,N,1,1.5,5.482460499
S953B2,S953,2/25/2009,Arsenic,5.21,mg/kg,,Y,SOIL,REG,SB,N,N,2.5,3,5.482460499
S954B4,S954,2/25/2009,Arsenic,9.92,mg/kg,,Y,SOIL,REG,SB,N,N,3.5,4,6.074682713
S954E2,S954,2/25/2009,Arsenic,11.9,mg/kg,,Y,SOIL,REG,SB,N,N,8.5,9,6.074682713
S955C1,S955,2/23/2009,Arsenic,1.95,mg/kg,J,Y,SOIL,REG,SB,N,N,4,4.5,11.7113905
S955D4,S955,2/23/2009,Arsenic,8.98,mg/kg,,Y,SOIL,REG,SB,N,N,7.5,8,11.7113905
S956E1,S956,2/23/2009,Arsenic,3.78,mg/kg,,Y,SOIL,REG,SB,N,N,8,8.5,6.066902637
S956G1,S956,2/23/2009,Arsenic,4.09,mg/kg,,Y,SOIL,REG,SB,N,N,12,12.5,6.066902637
S957C1,S957,2/23/2009,Arsenic,15,mg/kg,,Y,SOIL,REG,SB,N,N,4,4.5,4.489604473
S957D4,S957,2/23/2009,Arsenic,5.94,mg/kg,,Y,SOIL,REG,SB,N,N,7.5,8,4.489604473
S958B3,S958,2/19/2009,Arsenic,11.3,mg/kg,,Y,SOIL,REG,SB,N,N,3,3.5,4.651766777
S958D1,S958,2/19/2009,Arsenic,8.23,mg/kg,,Y,SOIL,REG,SB,N,N,6,6.5,4.651766777
S959B3,S959,2/20/2009,Arsenic,4.55,mg/kg,,Y,SOIL,REG,SB,N,N,3,3.5,6.587742805
S959C4,S959,2/20/2009,Arsenic,9.04,mg/kg,,Y,SOIL,REG,SB,N,N,5.5,6,6.587742805
S960D4,S960,2/23/2009,Arsenic,3.07,mg/kg,,Y,SOIL,REG,SB,N,N,7.5,8,4.549253464
S960F3,S960,2/23/2009,Arsenic,1.84,mg/kg,J,Y,SOIL,REG,SB,N,N,11,11.5,4.549253464
S961C1,S961,2/19/2009,Arsenic,16.1,mg/kg,,Y,SOIL,REG,SB,N,N,4,4.5,4.880993366
S961D2,S961,2/19/2009,Arsenic,9.38,mg/kg,,Y,SOIL,REG,SB,N,N,6.5,7,4.880993366
S962D2,S962,2/19/2009,Arsenic,12.9,mg/kg,,Y,SOIL,REG,SB,N,N,6.5,7,5.260472775
S962G1,S962,2/19/2009,Arsenic,11,mg/kg,,Y,SOIL,REG,SB,N,N,12,12.5,5.260472775
S963B2,S963,2/19/2009,Arsenic,7.3,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,3.854743004
S963D2,S963,2/19/2009,Arsenic,8.98,mg/kg,,Y,SOIL,REG,SB,N,N,5.5,6,3.854743004
S964C2,S964,2/26/2009,Arsenic,9.15,mg/kg,,Y,SOIL,REG,SB,N,N,3.5,4,6.126405239
S964D3,S964,2/26/2009,Arsenic,2.51,mg/kg,,Y,SOIL,REG,SB,N,N,7,7.5,6.126405239
S965B2,S965,2/26/2009,Arsenic,24.1,mg/kg,,Y,SOIL,REG,SB,N,N,2.5,3,6.901794434
S965E1,S965,2/26/2009,Arsenic,6.16,mg/kg,,Y,SOIL,REG,SB,N,N,8,8.5,6.901794434
S966C2,S966,2/26/2009,Arsenic,6.26,mg/kg,,Y,SOIL,REG,SB,N,N,4.5,5,3.940062046
S966D2,S966,2/26/2009,Arsenic,6.51,mg/kg,,Y,SOIL,REG,SB,N,N,6.5,7,3.940062046
S967B2,S967,2/26/2009,Arsenic,15.4,mg/kg,,Y,SOIL,REG,SB,N,N,2.5,3,7.985192299
S967D2,S967,2/26/2009,Arsenic,2.62,mg/kg,,Y,SOIL,REG,SB,N,N,6.5,7,7.985192299
S968C2,S968,2/26/2009,Arsenic,7.2,mg/kg,,Y,SOIL,REG,SB,N,N,4.5,5,4.620606422
S968E1,S968,2/26/2009,Arsenic,6.48,mg/kg,,Y,SOIL,REG,SB,N,N,8,8.5,4.620606422
S969D3,S969,2/26/2009,Arsenic,42.4,mg/kg,,Y,SOIL,REG,SB,N,N,7,7.5,5.907022953
S969E4,S969,2/26/2009,Arsenic,17.5,mg/kg,,Y,SOIL,REG,SB,N,N,9,9.5,5.907022953
S970D4,S970,2/27/2009,Arsenic,6.55,mg/kg,,Y,SOIL,REG,SB,N,N,7.5,8,5.719796658
S970F3,S970,2/27/2009,Arsenic,10.8,mg/kg,,Y,SOIL,REG,SB,N,N,11,11.5,5.719796658
S971E1,S971,2/27/2009,Arsenic,12.3,mg/kg,,Y,SOIL,REG,SB,N,N,8,8.5,6.963943958
S971E4,S971,2/27/2009,Arsenic,2.07,mg/kg,J,Y,SOIL,REG,SB,N,N,9.5,10,6.963943958
S972E2,S972,2/27/2009,Arsenic,8.02,mg/kg,,Y,SOIL,REG,SB,N,N,8.5,9,4.34041214
S972G2,S972,2/27/2009,Arsenic,3.45,mg/kg,,Y,SOIL,REG,SB,N,N,12.5,13,4.34041214
S973C1,S973,3/5/2009,Arsenic,6.76,mg/kg,,Y,SOIL,REG,SB,N,N,4,4.5,4.889330864
S973E2,S973,3/5/2009,Arsenic,4.29,mg/kg,,Y,SOIL,REG,SB,N,N,8.5,9,4.889330864
S974B4,S974,3/5/2009,Arsenic,5.04,mg/kg,,Y,SOIL,REG,SB,N,N,3.5,4,3.718672037
S974E3,S974,3/5/2009,Arsenic,3.68,mg/kg,,Y,SOIL,REG,SB,N,N,9,9.5,3.718672037
S975C2,S975,3/5/2009,Arsenic,1.48,mg/kg,J,Y,SOIL,REG,SB,N,N,4.5,5,6.467875481
S975G3,S975,3/5/2009,Arsenic,4.74,mg/kg,,Y,SOIL,REG,SB,N,N,13,13.5,6.467875481
S976B3,S976,3/6/2009,Arsenic,4.56,mg/kg,,Y,SOIL,REG,SB,N,N,3,3.5,6.258647442
S976E2,S976,3/6/2009,Arsenic,3.12,mg/kg,,Y,SOIL,REG,SB,N,N,8.5,9,6.258647442
S977C1,S977,3/4/2009,Arsenic,4.74,mg/kg,,Y,SOIL,REG,SB,N,N,4,4.5,5.457494259
S977F3,S977,3/4/2009,Arsenic,5.9,mg/kg,,Y,SOIL,REG,SB,N,N,11,11.5,5.457494259
S978B4,S978,3/5/2009,Arsenic,3.16,mg/kg,,Y,SOIL,REG,SB,N,N,3.54,4,4.392878056
S978E4,S978,3/5/2009,Arsenic,4.49,mg/kg,,Y,SOIL,REG,SB,N,N,9.5,10,4.392878056
S979G2,S979,3/6/2009,Arsenic,20.9,mg/kg,,Y,SOIL,REG,SB,N,N,12.5,13,4.691337109
S979G4,S979,3/6/2009,Arsenic,8.53,mg/kg,,Y,SOIL,REG,SB,N,N,13.5,14,4.691337109
S980D4,S980,3/6/2009,Arsenic,63.3,mg/kg,,Y,SOIL,REG,SB,N,N,7.5,8,5.20610714
S980G4,S980,3/6/2009,Arsenic,15,mg/kg,,Y,SOIL,REG,SB,N,N,13.5,14,5.20610714
S981E2,S981,3/9/2009,Arsenic,23.9,mg/kg,,Y,SOIL,REG,SB,N,N,8.5,9,7.018558502
S981H1,S981,3/9/2009,Arsenic,22.2,mg/kg,,Y,SOIL,REG,SB,N,N,14,14.5,7.018558502
S982E2,S982,3/9/2009,Arsenic,59.9,mg/kg,,Y,SOIL,REG,SB,N,N,8.5,9,3.045240879
S982J2,S982,3/9/2009,Arsenic,14.3,mg/kg,,Y,SOIL,REG,SB,N,N,18.5,19,3.045240879
S983B4,S983,2/23/2009,Arsenic,6.18,mg/kg,,Y,SOIL,REG,SB,N,N,3.5,4,6.390168667
S983G4,S983,2/23/2009,Arsenic,4.99,mg/kg,,Y,SOIL,REG,SB,N,N,13.5,14,6.390168667
S984F4,S984,3/9/2009,Arsenic,16.7,mg/kg,,Y,SOIL,REG,SB,N,N,11.5,12,6.40463829
S984I4,S984,3/9/2009,Arsenic,13.8,mg/kg,,Y,SOIL,REG,SB,N,N,17.5,18,6.40463829
S985H4,S985,3/10/2009,Arsenic,5.81,mg/kg,,Y,SOIL,REG,SB,N,N,15.5,16,6.681111813
S985J4,S985,3/10/2009,Arsenic,17.2,mg/kg,,Y,SOIL,REG,SB,N,N,19.5,20,6.681111813
S986E3,S986,3/10/2009,Arsenic,8.33,mg/kg,,Y,SOIL,REG,SB,N,N,9,9.5,4.623434067
S986J4,S986,3/10/2009,Arsenic,22.4,mg/kg,,Y,SOIL,REG,SB,N,N,19.5,20,4.623434067
S991BT01,S991,5/11/2012,Arsenic,13.5,mg/kg,,Y,SOIL,SP,BENCH,N,N,0,0,4.547454357
S991BT02,S991,5/18/2012,Arsenic,19.3,mg/kg,,Y,SOIL,SP,BENCH,N,N,0,0,4.547454357
S991BT03,S991,5/18/2012,Arsenic,15.5,mg/kg,,Y,SOIL,SP,BENCH,N,N,0,0,4.547454357
S991BT04,S991,5/18/2012,Arsenic,14.7,mg/kg,,Y,SOIL,SP,BENCH,N,N,0,0,4.547454357
S991BT05,S991,5/18/2012,Arsenic,17.6,mg/kg,,Y,SOIL,SP,BENCH,N,N,0,0,4.547454357
S991BT06,S991,5/18/2012,Arsenic,15.1,mg/kg,,Y,SOIL,SP,BENCH,N,N,0,0,4.547454357
S991BT07,S991,5/18/2012,Arsenic,20.1,mg/kg,,Y,SOIL,SP,BENCH,N,N,0,0,4.547454357
S991BT08,S991,5/18/2012,Arsenic,15.3,mg/kg,,Y,SOIL,SP,BENCH,N,N,0,0,4.547454357
S999D3,S999,3/27/2012,Arsenic,3.88,mg/kg,,Y,SOIL,REG,SB,N,N,7,7.5,4.664216042
S1000L1,S1000,3/26/2012,Arsenic,1.98,mg/kg,J,Y,SOIL,REG,SB,N,N,22,22.5,6.752623081
S1000P3,S1000,3/26/2012,Arsenic,4.06,mg/kg,,Y,SOIL,REG,SB,N,N,31,31.5,6.752623081
S1001L1,S1001,3/27/2012,Arsenic,3.96,mg/kg,,Y,SOIL,REG,SB,N,N,22,22.5,6.472786427
S1002I1,S1002,3/27/2012,Arsenic,3.27,mg/kg,,Y,SOIL,REG,SB,N,N,16,16.5,5.850025177
S1003I1,S1003,3/27/2012,Arsenic,2.04,mg/kg,J,Y,SOIL,REG,SB,N,N,16,16.5,4.988896847
S1004K2,S1004,3/27/2012,Arsenic,2.39,mg/kg,,Y,SOIL,REG,SB,N,N,20.5,21,6.05045557
S1018A1,S1018,3/21/2013,Arsenic,20.8,mg/kg,,Y,SOIL,REG,SB,N,N,0,0.5,5.327512741
S1018C1,S1018,3/21/2013,Arsenic,47,mg/kg,,Y,SOIL,REG,SB,N,N,4,4.5,5.327512741
S1018D4,S1018,3/21/2013,Arsenic,22.1,mg/kg,,Y,SOIL,REG,SB,N,N,7.5,8,5.327512741
S1018E4,S1018,3/21/2013,Arsenic,7.8,mg/kg,,Y,SOIL,REG,SB,N,N,9.5,10,5.327512741
S1019A2,S1019,7/2/2013,Arsenic,6.75,mg/kg,,Y,SOIL,REG,SB,N,N,0.5,1,6.557859898
S1019B1,S1019,7/2/2013,Arsenic,5.44,mg/kg,,Y,SOIL,REG,SB,N,N,2,2.5,6.557859898
S1019F3,S1019,7/2/2013,Arsenic,9.05,mg/kg,,Y,SOIL,REG,SB,N,N,11,11.5,6.557859898
S1020A3,S1020,3/21/2013,Arsenic,0.998,mg/kg,J,Y,SOIL,REG,SB,N,N,1,1.5,9.234560966
S1020B3,S1020,3/21/2013,Arsenic,44.5,mg/kg,,Y,SOIL,REG,SB,N,N,3,3.5,9.234560966
S1020D3,S1020,3/21/2013,Arsenic,54.6,mg/kg,,Y,SOIL,REG,SB,N,N,7,7.5,9.234560966
S1020H2,S1020,3/21/2013,Arsenic,24.2,mg/kg,,Y,SOIL,REG,SB,N,N,14.5,15,9.234560966
S1020I4,S1020,5/24/2013,Arsenic,13.2,mg/kg,,Y,SOIL,REG,SB,N,N,17.5,18,9.234560966
S1021A2,S1021,5/23/2013,Arsenic,5.36,mg/kg,,Y,SOIL,REG,SB,N,N,0.5,1,6.504908562
S1021C4,S1021,5/23/2013,Arsenic,256,mg/kg,,Y,SOIL,REG,SB,N,N,5.5,6,6.504908562
S1021G1,S1021,5/23/2013,Arsenic,13.6,mg/kg,,Y,SOIL,REG,SB,N,N,12,12.5,6.504908562
S1022A1,S1022,7/1/2013,Arsenic,3.22,mg/kg,,Y,SOIL,REG,SB,N,N,0,0.5,6.195182323
S1022B3,S1022,7/1/2013,Arsenic,1.02,mg/kg,U,N,SOIL,REG,SB,N,N,3,3.5,6.195182323
S1022C3,S1022,7/1/2013,Arsenic,0.831,mg/kg,U,N,SOIL,REG,SB,N,N,5,5.5,6.195182323
S1023A3,S1023,4/10/2013,Arsenic,6.69,mg/kg,,Y,SOIL,REG,SB,N,N,1,1.5,6.35726738
S1023A4,S1023,4/10/2013,Arsenic,4.28,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,6.35726738
S1025A3,S1025,4/15/2013,Arsenic,0.407,mg/kg,J,Y,SOIL,REG,SB,N,N,1,1.5,6.928488255
S1025C2,S1025,4/15/2013,Arsenic,2.36,mg/kg,,Y,SOIL,REG,SB,N,N,4.5,5,6.928488255
S1026B1,S1026,10/24/2012,Arsenic,4.02,mg/kg,,Y,SOIL,REG,SB,N,N,2,2.5,5.472390652
S1026B2,S1026,10/24/2012,Arsenic,74.8,mg/kg,,Y,SOIL,REG,SB,N,N,2.5,3,5.472390652
S1026D3,S1026,10/24/2012,Arsenic,5.99,mg/kg,,Y,SOIL,REG,SB,N,N,7,7.5,5.472390652
S1027A3,S1027,10/24/2012,Arsenic,6.89,mg/kg,,Y,SOIL,REG,SB,N,N,1,1.5,6.982377529
S1027J4,S1027,10/24/2012,Arsenic,1.56,mg/kg,J,Y,SOIL,REG,SB,N,N,19.5,20,6.982377529
S1028B1,S1028,10/24/2012,Arsenic,4.88,mg/kg,,Y,SOIL,REG,SB,N,N,2,2.5,6.567041397
S1028G2,S1028,10/24/2012,Arsenic,0.738,mg/kg,J,Y,SOIL,REG,SB,N,N,12.5,13,6.567041397
S1029A2,S1029,10/24/2012,Arsenic,1.77,mg/kg,J,Y,SOIL,REG,SB,N,N,0.5,1,12.19630909
S1029D3,S1029,10/24/2012,Arsenic,10.2,mg/kg,,Y,SOIL,REG,SB,N,N,7,7.5,12.19630909
S1029H2,S1029,10/24/2012,Arsenic,1.05,mg/kg,J,Y,SOIL,REG,SB,N,N,14.5,15,12.19630909
S1030D4,S1030,7/26/2013,Arsenic,5.7,mg/kg,,Y,SOIL,REG,SB,N,N,7.5,8,4.733671665
S1030A3,S1030,7/26/2013,Arsenic,10.5,mg/kg,,Y,SOIL,REG,SB,N,N,1,1.5,4.733671665
S1030B2,S1030,7/26/2013,Arsenic,31.9,mg/kg,,Y,SOIL,REG,SB,N,N,2.5,3,4.733671665
S1031A2,S1031,2/5/2013,Arsenic,7.92,mg/kg,,Y,SOIL,REG,SB,N,N,0.5,1,4.750964642
S1031C2,S1031,2/5/2013,Arsenic,11,mg/kg,,Y,SOIL,REG,SB,N,N,4.5,5,4.750964642
S1031D3,S1031,2/5/2013,Arsenic,6.8,mg/kg,,Y,SOIL,REG,SB,N,N,7,7.5,4.750964642
S1032A3,S1032,8/2/2013,Arsenic,3.09,mg/kg,,Y,SOIL,REG,SB,N,N,1,1.5,6.627802372
S1032B3,S1032,8/2/2013,Arsenic,4.85,mg/kg,,Y,SOIL,REG,SB,N,N,3,3.5,6.627802372
S1032C2,S1032,8/2/2013,Arsenic,6.97,mg/kg,,Y,SOIL,REG,SB,N,N,4.5,5,6.627802372
S1032F1,S1032,8/2/2013,Arsenic,25.5,mg/kg,,Y,SOIL,REG,SB,N,N,10,10.5,6.627802372
S1032H4,S1032,8/2/2013,Arsenic,4.23,mg/kg,,Y,SOIL,REG,SB,N,N,15.5,16,6.627802372
S1033A2,S1033,8/5/2013,Arsenic,0.939,mg/kg,J,Y,SOIL,REG,SB,N,N,0.5,1,6.885662556
S1033B3,S1033,8/5/2013,Arsenic,3.12,mg/kg,,Y,SOIL,REG,SB,N,N,3,3.5,6.885662556
S1033H4,S1033,8/5/2013,Arsenic,2.17,mg/kg,J,Y,SOIL,REG,SB,N,N,15.5,16,6.885662556
S1033I1,S1033,8/5/2013,Arsenic,3.82,mg/kg,,Y,SOIL,REG,SB,N,N,16,16.5,6.885662556
S1034A2,S1034,8/5/2013,Arsenic,5.46,mg/kg,,Y,SOIL,REG,SB,N,N,0.5,1,5.000240803
S1034A4,S1034,8/5/2013,Arsenic,2.14,mg/kg,J,Y,SOIL,REG,SB,N,N,1.5,2,5.000240803
S1034B2,S1034,8/5/2013,Arsenic,6.61,mg/kg,,Y,SOIL,REG,SB,N,N,2.5,3,5.000240803
S1034I3,S1034,8/5/2013,Arsenic,3.11,mg/kg,,Y,SOIL,REG,SB,N,N,17,17.5,5.000240803
S1035A1,S1035,2/6/2013,Arsenic,12.5,mg/kg,,Y,SOIL,REG,SB,N,N,0,0.5,6.038422108
S1035B4,S1035,2/6/2013,Arsenic,21.4,mg/kg,,Y,SOIL,REG,SB,N,N,3.5,4,6.038422108
S1035G4,S1035,2/6/2013,Arsenic,15.3,mg/kg,,Y,SOIL,REG,SB,N,N,13.5,14,6.038422108
S10361,S1036,2/6/2013,Arsenic,6.39,mg/kg,,Y,SOIL,REG,SB,N,N,0,0.5,5.849521637
S1037E2,S1037,2/6/2013,Arsenic,6.87,mg/kg,,Y,SOIL,REG,SB,N,N,8.5,9,5.177015305
S1037E4,S1037,2/6/2013,Arsenic,92.7,mg/kg,,Y,SOIL,REG,SB,N,N,9.5,10,5.177015305
S1038A2,S1038,6/24/2013,Arsenic,10.5,mg/kg,,Y,SOIL,REG,SB,N,N,0.5,1,6.52611208
S1038F2,S1038,6/24/2013,Arsenic,4.92,mg/kg,,Y,SOIL,REG,SB,N,N,10.5,11,6.52611208
S1039A3,S1039,4/8/2013,Arsenic,8.07,mg/kg,,Y,SOIL,REG,SB,N,N,1,1.5,7.745004177
S1039C1,S1039,4/8/2013,Arsenic,11.3,mg/kg,,Y,SOIL,REG,SB,N,N,4,4.5,7.745004177
S1040B1,S1040,4/16/2013,Arsenic,4.07,mg/kg,,Y,SOIL,REG,SB,N,N,2,2.5,6.664009571
S1040F3,S1040,4/16/2013,Arsenic,2.82,mg/kg,J,Y,SOIL,REG,SB,N,N,11,11.5,6.664009571
S1041B2,S1041,4/8/2013,Arsenic,6.03,mg/kg,,Y,SOIL,REG,SB,N,N,2.5,3,6.865590572
S10421,S1042,4/8/2013,Arsenic,2.53,mg/kg,,Y,SOIL,REG,SB,N,N,4,4.5,6.056147099
S1043A2,S1043,4/8/2013,Arsenic,9.67,mg/kg,,Y,SOIL,REG,SB,N,N,0.5,1,4.112503052
S1043A4,S1043,4/8/2013,Arsenic,11.1,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,4.112503052
S1043G4,S1043,4/8/2013,Arsenic,7.05,mg/kg,,Y,SOIL,REG,SB,N,N,13,14,4.112503052
S1044A3,S1044,4/8/2013,Arsenic,3.55,mg/kg,,Y,SOIL,REG,SB,N,N,1,1.5,4.135806084
S1044C3,S1044,4/8/2013,Arsenic,7.37,mg/kg,,Y,SOIL,REG,SB,N,N,5,5.5,4.135806084
S1045A2,S1045,4/26/2013,Arsenic,7.9,mg/kg,,Y,SOIL,REG,SB,N,N,0.5,1,5.906319618
S1045E2,S1045,4/26/2013,Arsenic,1.74,mg/kg,J,Y,SOIL,REG,SB ,N,N,8.5,9,5.906319618
S1046A2,S1046,5/6/2013,Arsenic,16.7,mg/kg,,Y,SOIL,REG,SB,N,N,0.5,1,5.602060318
S1046D2,S1046,5/6/2013,Arsenic,3.76,mg/kg,U,N,SOIL,REG,SB,N,N,6.5,7,5.602060318
S1047A2,S1047,5/6/2013,Arsenic,32.2,mg/kg,,Y,SOIL,REG,SB,N,N,0.5,1,6.544996738
S1047B2,S1047,5/6/2013,Arsenic,40.5,mg/kg,,Y,SOIL,REG,SB,N,N,2.5,3,6.544996738
S1047E1,S1047,5/6/2013,Arsenic,0.401,mg/kg,U,N,SOIL,REG,SB,N,N,8,8.5,6.544996738
S1048A2,S1048,5/6/2013,Arsenic,213,mg/kg,,Y,SOIL,REG,SB,N,N,0.5,1,6.116251945
S1048A3,S1048,5/6/2013,Arsenic,29.9,mg/kg,,Y,SOIL,REG,SB,N,N,1,1.5,6.116251945
S1048B3,S1048,5/6/2013,Arsenic,3.38,mg/kg,,Y,SOIL,REG,SB,N,N,3,3.5,6.116251945
S1048F4,S1048,5/6/2013,Arsenic,0.878,mg/kg,J,Y,SOIL,REG,SB,N,N,11.5,12,6.116251945
S1049A2,S1049,5/20/2013,Arsenic,23,mg/kg,,Y,SOIL,REG,SB,N,N,0.5,1,6.909189224
S1049B4,S1049,5/20/2013,Arsenic,32.5,mg/kg,,Y,SOIL,REG,SB,N,N,3.5,4,6.909189224
S1049D1,S1049,5/20/2013,Arsenic,3.94,mg/kg,,Y,SOIL,REG,SB,N,N,6,6.5,6.909189224
S1050A1,S1050,8/12/2013,Arsenic,4.32,mg/kg,,Y,SOIL,REG,SB,N,N,0,0.5,4.16154623
S1050A2,S1050,8/12/2013,Arsenic,3.39,mg/kg,,Y,SOIL,REG,SB,N,N,0.5,1,4.16154623
S1050D3,S1050,8/12/2013,Arsenic,26.2,mg/kg,,Y,SOIL,REG,SB,N,N,7,7.5,4.16154623
S1053A2,S1053,3/11/2013,Arsenic,10.5,mg/kg,,Y,SOIL,REG,SB,N,N,0.5,1,5.611646652
S1053A4,S1053,3/11/2013,Arsenic,18.6,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,5.611646652
S1054A3,S1054,10/18/2012,Arsenic,4.12,mg/kg,,Y,SOIL,REG,SB,N,N,1,1.5,4.199533463
S1054E4,S1054,10/18/2012,Arsenic,3.11,mg/kg,,Y,SOIL,REG,SB,N,N,9.5,10,4.199533463
S1055A2,S1055,10/17/2012,Arsenic,6.13,mg/kg,,Y,SOIL,REG,SB,N,N,0.5,1,6.745226383
S1055F3,S1055,10/17/2012,Arsenic,3.53,mg/kg,,Y,SOIL,REG,SB,N,N,11,11.5,6.745226383
S1056A3,S1056,10/11/2012,Arsenic,15.8,mg/kg,,Y,SOIL,REG,SB,N,N,1,1.5,4.195416927
S1056E4,S1056,10/11/2012,Arsenic,5.66,mg/kg,,Y,SOIL,REG,SB,N,N,9.5,10,4.195416927
S1057A4,S1057,10/11/2012,Arsenic,6.7,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,5.038834572
S1057B1,S1057,10/11/2012,Arsenic,13.6,mg/kg,,Y,SOIL,REG,SB,N,N,2,2.5,5.038834572
S1058A3,S1058,10/10/2012,Arsenic,24.7,mg/kg,,Y,SOIL,REG,SB,N,N,1,1.5,5.574624062
S1058B2,S1058,10/10/2012,Arsenic,3.48,mg/kg,,Y,SOIL,REG,SB,N,N,2.5,3,5.574624062
S1059A3,S1059,10/10/2012,Arsenic,6.5,mg/kg,,Y,SOIL,REG,SB,N,N,1,1.5,5.58005619
S1059C2,S1059,10/10/2012,Arsenic,9.33,mg/kg,,Y,SOIL,REG,SB,N,N,4.5,5,5.58005619
S1060B1,S1060,10/10/2012,Arsenic,4.59,mg/kg,,Y,SOIL,REG,SB,N,N,2,2.5,4.730692863
S1060E2,S1060,10/10/2012,Arsenic,3.2,mg/kg,,Y,SOIL,REG,SB,N,N,8.5,9,4.730692863
S1061A2,S1061,10/22/2012,Arsenic,6.55,mg/kg,,Y,SOIL,REG,SB,N,N,0.5,1,3.99688983
S1061B1,S1061,10/22/2012,Arsenic,2.52,mg/kg,,Y,SOIL,REG,SB,N,N,2,2.5,3.99688983
S1061C1,S1061,10/22/2012,Arsenic,4.85,mg/kg,,Y,SOIL,REG,SB,N,N,4,4.5,3.99688983
S1062A2,S1062,10/23/2012,Arsenic,10.8,mg/kg,,Y,SOIL,REG,SB,N,N,0.5,1,5.999772549
S1062B1,S1062,10/23/2012,Arsenic,14,mg/kg,,Y,SOIL,REG,SB,N,N,2,2.5,5.999772549
S1062B4,S1062,10/23/2012,Arsenic,8.03,mg/kg,,Y,SOIL,REG,SB,N,N,3.5,4,5.999772549
S1063A3,S1063,10/23/2012,Arsenic,6.31,mg/kg,,Y,SOIL,REG,SB,N,N,1,1.5,4.42242527
S1063A4,S1063,10/23/2012,Arsenic,8.1,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,4.42242527
S1063B2,S1063,10/23/2012,Arsenic,4.43,mg/kg,,Y,SOIL,REG,SB,N,N,2.5,3,4.42242527
S1064A4,S1064,10/22/2012,Arsenic,5.5,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,3.704455137
S1064C2,S1064,10/22/2012,Arsenic,3.7,mg/kg,,Y,SOIL,REG,SB,N,N,4.5,5,3.704455137
S1065A1,S1065,10/23/2012,Arsenic,5.21,mg/kg,,Y,SOIL,REG,SB,N,N,0,0.5,5.192294121
S1065A4,S1065,10/23/2012,Arsenic,18,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,5.192294121
S1065C2,S1065,10/23/2012,Arsenic,5.67,mg/kg,,Y,SOIL,REG,SB,N,N,4.5,5,5.192294121
S1066A1,S1066,2/4/2013,Arsenic,10.7,mg/kg,,Y,SOIL,REG,SB,N,N,0,0.5,6.56414938
S1066C2,S1066,2/4/2013,Arsenic,8.58,mg/kg,,Y,SOIL,REG,SB,N,N,4.5,5,6.56414938
S1066E2,S1066,2/4/2013,Arsenic,3.68,mg/kg,,Y,SOIL,REG,SB,N,N,8.5,9,6.56414938
S1067G1,S1067,10/26/2012,Arsenic,1.49,mg/kg,J,Y,SOIL,REG,SB,N,N,12,12.5,6.466916084
S1067A3,S1067,10/26/2012,Arsenic,1.59,mg/kg,J,Y,SOIL,REG,SB,N,N,1,1.5,6.466916084
S1067C2,S1067,10/26/2012,Arsenic,2.16,mg/kg,,Y,SOIL,REG,SB,N,N,4.5,5,6.466916084
S1067D2,S1067,2/4/2013,Arsenic,1.56,mg/kg,J,Y,SOIL,REG,SB,N,N,6.5,7,6.466916084
S1067E4,S1067,2/4/2013,Arsenic,1.82,mg/kg,J,Y,SOIL,REG,SB,N,N,9.5,10,6.466916084
S1067B2,S1067,2/4/2013,Arsenic,1.8,mg/kg,J,Y,SOIL,REG,SB,N,N,2.5,3,6.466916084
S1067A1,S1067,2/4/2013,Arsenic,1.88,mg/kg,J,Y,SOIL,REG,SB,N,N,0,0.5,6.466916084
S1068A1,S1068,7/11/2013,Arsenic,3.63,mg/kg,,Y,SOIL,REG,SB,N,N,0,0.5,4.593609333
S1068B3,S1068,7/11/2013,Arsenic,13.1,mg/kg,,Y,SOIL,REG,SB,N,N,3,3.5,4.593609333
S1068D3,S1068,7/11/2013,Arsenic,2.66,mg/kg,,Y,SOIL,REG,SB,N,N,7,7.5,4.593609333
